subnum,abacus,A,B,C,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,A,B,C,1,2,3,4,5,6,7,8,9,10,11,12
1,1,5,1,3,1,2,1,2,1,5,1,1,2,2,1,3,1,1,1,1,6,1,3,3,1,5,1,1,6,1,5,1,3,1,1
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,5,1,3,1,1,2,3,1,1,2,1,1,1,3,3,2,1,2,1,6,1,3,5,5,5,1,2,5,1,5,5,5,2,5
5,0,5,1,3,1,2,2,3,2,1,2,1,2,3,2,3,2,3,3,2,6,1,3,5,6,6,4,1,6,1,2,6,6,4,5
6,0,5,1,3,3,3,2,2,2,2,5,1,2,3,1,3,3,4,1,3,6,1,3,3,5,3,6,5,1,6,2,4,3,4,5
7,0,5,1,2,4,3,2,1,2,1,1,1,2,3,1,2,1,2,2,1,6,1,3,4,3,1,5,5,3,2,3,5,4,3,4
8,0,5,1,3,1,2,5,2,5,2,1,2,1,3,1,5,5,2,1,1,6,1,2,1,6,5,4,1,6,4,6,4,4,4,4
9,0,5,1,3,1,2,1,2,3,1,1,1,2,3,1,3,2,3,1,1,1,2,3,2,5,6,6,1,6,1,1,1,6,6,1
10,0,5,1,3,1,1,1,1,3,1,2,2,1,5,2,5,3,1,5,1,6,1,3,1,3,6,2,1,6,3,6,1,5,2,1
11,0,5,1,3,1,1,3,2,3,1,2,1,1,3,2,4,2,2,1,2,6,1,2,3,,1,4,2,2,1,2,5,4,2,3
12,0,5,1,3,1,2,1,1,1,1,1,1,1,2,1,3,1,1,2,1,6,1,3,3,4,6,3,3,5,3,3,5,5,3,5
13,1,5,1,3,4,1,1,2,1,2,2,1,1,1,1,3,1,1,2,1,6,1,3,2,1,2,3,2,6,2,2,2,6,2,5
14,0,5,1,3,1,2,2,1,2,3,2,2,2,4,2,2,2,3,3,2,6,1,3,3,5,3,4,3,5,4,2,2,5,2,2
15,0,5,1,3,1,1,2,2,1,1,2,1,1,2,2,3,5,1,1,2,6,1,3,4,5,2,5,2,5,2,5,2,5,2,2
16,1,5,1,3,1,1,1,1,1,2,1,1,1,3,1,3,1,1,2,2,6,1,3,3,6,6,4,6,6,2,2,5,6,2,6
17,0,5,1,3,2,1,2,3,2,3,2,1,2,3,3,2,1,2,3,3,6,1,3,3,6,6,3,6,6,1,1,5,6,1,2
18,0,5,1,3,1,3,2,2,3,1,1,2,1,3,2,3,2,2,4,2,6,1,3,3,5,4,1,2,4,1,5,5,6,5,3
19,0,5,1,3,1,1,2,2,3,2,2,4,1,5,3,3,1,2,3,2,6,1,3,3,3,5,5,4,5,2,2,5,5,5,2
20,1,5,1,3,1,1,3,1,2,3,1,2,1,3,2,4,2,1,4,1,6,1,3,4,5,4,5,2,5,2,2,1,2,5,1
21,1,5,1,3,1,3,2,4,2,2,2,1,1,3,1,3,1,1,3,3,6,1,3,3,6,5,3,6,6,4,1,3,6,6,6
22,0,5,1,4,1,1,1,1,1,1,2,1,1,2,2,4,2,1,2,1,6,1,3,1,6,6,5,4,6,4,1,6,6,6,6
23,1,5,1,3,1,1,2,1,1,1,2,2,3,2,1,3,3,2,3,2,6,1,3,1,6,6,4,6,3,1,3,2,6,3,5
24,1,5,1,3,1,2,4,1,3,2,2,2,1,3,3,5,1,1,5,1,6,1,3,1,6,3,4,2,5,1,1,4,4,3,5
25,1,5,1,3,2,1,2,1,1,3,1,1,1,2,1,3,1,1,2,1,6,1,3,1,5,6,6,5,2,1,1,5,5,2,2
26,0,5,1,3,1,1,1,1,2,3,1,1,1,2,1,3,1,1,2,1,6,1,3,5,3,6,6,2,4,2,2,4,6,4,2
27,0,5,1,3,1,1,2,2,4,1,3,1,1,4,3,3,2,4,2,2,6,1,3,6,3,6,5,6,6,5,6,6,5,4,3
28,1,5,1,3,2,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,6,1,3,3,2,2,5,5,2,6,5,2,5,2,5
29,0,5,1,3,1,1,2,1,2,1,3,2,1,2,1,2,4,1,1,2,6,1,3,1,2,2,5,4,4,6,6,6,5,5,5
30,0,5,1,3,1,2,1,1,1,2,2,1,1,1,2,2,5,2,3,1,6,1,3,1,6,6,3,1,6,1,1,1,6,1,1
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,5,1,3,1,1,2,1,1,2,2,2,1,2,1,4,1,1,1,1,6,1,3,1,3,6,5,6,6,1,1,4,4,1,4
34,0,5,1,3,1,2,3,1,2,5,2,3,1,4,1,5,4,1,3,1,6,1,3,1,6,6,6,1,6,6,1,6,6,1,1
35,1,5,1,3,1,1,1,1,1,5,2,1,1,1,1,3,1,1,1,1,6,1,3,1,1,5,5,2,5,1,1,1,5,1,1
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,5,1,3,2,1,2,2,1,2,2,1,1,3,1,4,1,1,2,2,6,1,3,1,5,4,2,5,5,1,1,5,6,1,2
38,1,5,1,3,1,2,1,2,1,2,2,2,,4,2,3,2,3,3,3,6,1,3,1,6,5,5,2,6,6,6,5,5,5,6
39,1,5,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,6,1,3,1,1,6,6,1,6,6,6,6,5,6,1
40,0,5,1,3,1,2,1,2,1,2,3,2,1,1,2,2,1,1,2,1,6,1,3,6,6,6,4,6,4,5,1,4,4,5,5
41,0,5,1,3,2,4,2,2,1,2,1,3,1,3,2,4,1,1,2,3,6,1,3,1,6,4,4,2,6,2,6,1,6,6,6
42,1,5,1,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,6,1,3,1,6,5,4,5,6,1,1,6,6,2,6
43,1,5,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,6,1,3,5,6,6,6,6,6,5,1,6,6,1,1
44,1,5,1,3,1,1,2,1,2,1,1,1,2,3,1,2,1,1,2,1,6,1,3,5,2,2,3,5,2,2,1,5,6,6,1
45,0,5,1,3,1,2,3,2,1,2,2,2,3,4,3,4,2,2,2,1,6,1,3,2,6,2,1,4,5,2,2,5,4,3,2
46,0,5,1,3,1,1,2,1,4,5,3,2,5,4,4,4,5,5,1,3,6,1,4,4,2,6,1,3,6,5,6,6,5,4,6
47,0,5,1,3,2,3,2,1,3,2,3,2,1,4,2,5,1,1,2,1,6,1,2,2,2,5,3,5,5,1,1,2,5,1,2
48,1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,6,1,4,1,4,5,1,5,2,2,2,2,5,2,5
49,1,5,1,3,1,1,3,1,2,3,2,2,1,5,1,2,2,1,5,1,6,1,3,5,2,6,6,4,6,2,1,2,6,1,5
50,1,5,1,3,1,1,2,1,1,5,1,1,1,2,1,4,1,1,4,1,6,1,1,5,1,6,4,1,6,1,1,1,5,6,1
51,1,5,1,3,1,1,1,1,2,1,3,1,1,5,1,5,3,4,5,3,6,1,3,1,6,5,6,6,6,1,1,6,6,1,6
52,1,5,1,3,1,2,1,2,1,1,2,1,1,3,2,5,3,1,2,3,6,1,3,2,3,6,2,1,4,1,6,5,6,5,6
53,1,5,1,3,2,1,3,2,1,2,1,2,1,3,1,3,1,1,4,2,6,1,3,1,6,6,,6,5,1,,3,6,3,6
54,0,5,1,3,1,2,3,2,2,2,1,2,3,4,2,3,2,1,3,3,6,1,3,1,2,5,1,1,6,1,1,2,5,1,5
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,5,1,3,1,1,2,2,1,3,2,2,1,3,1,4,2,3,5,4,6,1,3,3,5,3,6,3,3,2,5,3,1,2,3
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,5,1,3,2,2,3,2,2,3,4,2,3,5,1,4,2,3,5,3,6,1,3,5,6,4,6,3,4,3,1,3,3,3,5
59,0,5,1,2,1,2,1,5,2,5,1,5,5,3,5,2,4,1,5,3,6,1,3,6,6,6,6,4,2,6,,5,6,1,6
60,1,5,1,3,3,2,3,1,2,2,3,2,2,4,2,4,2,3,4,3,6,1,3,5,5,4,6,1,4,3,1,3,1,3,5
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,5,1,2,1,1,3,3,2,2,1,2,2,3,1,3,3,2,3,3,6,1,3,6,6,6, ,4,4,1,,1,5,5,6
63,1,5,1,3,1,3,2,1,1,1,2,1,1,4,1,4,1,1,3,3,6,1,3,1,5,1,5,5,6,2,1,1,2,1,2
64,0,5,1,3,3,2,2,3,3,2,3,2,2,3,2,4,2,2,3,2,6,1,3,1,5,1,5,4,6,2,5,6,5,5,6
